New PAW TMT results file!
Program "PAW_protein_grouper.py" run on Mon Feb 13 18:36:31 2023
 
 
ProtGroup	Counter	Accession	Identical	Similar	OtherLoci	Filter	Coverage	SeqLength	MW	Description	CountsTot	UniqueTot	UniqFrac	Total_BGS	Total_FLI	Unique_BGS	Unique_FLI	Corrected_BGS	Corrected_FLI	PSMs_Used_BGS	TotInt_126C_BGS	TotInt_127N_BGS	TotInt_127C_BGS	TotInt_128N_BGS	TotInt_128C_BGS	TotInt_129N_BGS	TotInt_129C_BGS	TotInt_130N_BGS	TotInt_130C_BGS	TotInt_131N_BGS	TotInt_131C_BGS	PSMs_Used_FLI	TotInt_126C_FLI	TotInt_127N_FLI	TotInt_127C_FLI	TotInt_128N_FLI	TotInt_128C_FLI	TotInt_129N_FLI	TotInt_129C_FLI	TotInt_130N_FLI	TotInt_130C_FLI	TotInt_131N_FLI	TotInt_131C_FLI
1793	1	sp|P63037|DNJA1_MOUSE	 	 	 	 	72.5	397	44868	DnaJ homolog subfamily A member 1 OS=Mus musculus OX=10090 GN=Dnaja1 PE=1 SV=1	71	71	1.000	27	44	27	44	27.000	44.000	27	4112279.116455	3702823.321292	4484460.86719	4599621.506836	4181036.715576	3994860.4526380002	4095623.056887	4520357.941406	4174372.318847	4294943.99414	136049.61767600002	44	7475267.111576	6623461.045349999	7936586.916629001	8385862.367431	7466128.0122070005	7119807.843261002	7235264.639527001	7825157.225466	7507291.439456	7657649.785036999	168391.41333
1794	1	sp|P63038|CH60_MOUSE	 	 	 	 	80.6	573	60955	60 kDa heat shock protein, mitochondrial OS=Mus musculus OX=10090 GN=Hspd1 PE=1 SV=1	672	672	1.000	289	383	289	383	289.000	383.000	289	63399228.77087702	58526945.68335305	75904708.65894498	75543285.53833699	69305172.77795304	71464415.3297749	72687163.07830898	73008368.83361505	67989734.42542002	74225745.013004	2304008.9122349997	383	158511484.35822204	151175244.50469893	185243399.04029095	184083309.58245704	172177627.98620012	180222102.052986	181318318.29199997	185472918.38702798	174684983.03936908	186715515.57482708	3506972.721491999
1795	1	sp|P63040|CPLX1_MOUSE	 	 	sp|P63040|CPLX1_MOUSE, sp|P84086|CPLX2_MOUSE	 	70.9	134	15122	Complexin-1 OS=Mus musculus OX=10090 GN=Cplx1 PE=1 SV=1	207	175	0.845	89	118	78	97	83.329	110.952	78	9240678.072757002	8268708.933349	9311295.077398004	11192400.574463	9144801.651857002	9276504.125004	9392063.161135998	10867577.945068	8763063.778077004	9573698.726320004	328306.102541	97	23006009.760135	20073108.633849997	23127623.304998998	26406445.128420997	23372352.211305995	22366918.943725	22100829.727054004	26260408.721318003	21784833.892334998	23179080.505374998	354949.4652699999
1797	1	sp|P63044|VAMP2_MOUSE	 	 	sp|P63024|VAMP3_MOUSE, sp|P63044|VAMP2_MOUSE, sp|Q62442|VAMP1_MOUSE	 	43.1	116	12691	Vesicle-associated membrane protein 2 OS=Mus musculus OX=10090 GN=Vamp2 PE=1 SV=2	115	62	0.539	68	47	40	22	61.980	41.301	40	4098545.1252449993	4255564.446289999	4467903.658202998	5602853.762209998	5537317.718502999	4706192.9099119995	5002511.041746	5226594.747437	4828084.297243	4826846.126711	146834.24621599997	22	3011343.2858880004	2976752.9272480006	3273515.7961420002	4139689.789063	3807096.0429720003	3529089.9132080004	3786049.8176280004	3913386.007934	3547997.841308	3582587.631227	40277.433349
1798	1	sp|P63046|ST4A1_MOUSE	 	 	 	 	25.0	284	33053	Sulfotransferase 4A1 OS=Mus musculus OX=10090 GN=Sult4a1 PE=1 SV=1	13	13	1.000	5	8	5	8	5.000	8.000	5	512976.298829	436744.791016	479852.160157	503873.398438	507063.582031	501719.78125	470973.03125	601022.3945299999	482952.625	518405.445312	18806.776611	8	1527601.8203119999	1370863.6484369999	1532479.05664	1652168.707032	1659766.292969	1586197.136719	1652640.0429699998	1810675.753907	1631189.082033	1655641.484375	51770.62695399999
1799	1	sp|P63054|PCP4_MOUSE	 	 	 	 	75.8	62	6807	Calmodulin regulator protein PCP4 OS=Mus musculus OX=10090 GN=Pcp4 PE=3 SV=2	120	120	1.000	58	62	58	62	58.000	62.000	58	3709066.1960429996	3997539.4665559996	4679658.229372	4561278.847171999	5158719.127688998	3945990.9100369997	4493718.145509	3911063.1448979992	4873962.190920001	4209701.156739001	106985.60180599999	62	10321920.210819993	11501520.335211	13858590.507327	12886633.480959995	14457550.837892001	11708101.353515001	13186474.669921998	11779055.202269997	14185959.615968995	11463330.520140998	282477.140197
1800	1	sp|P63056|NOE3_MOUSE	 	 	 	 	18.4	478	54885	Noelin-3 OS=Mus musculus OX=10090 GN=Olfm3 PE=1 SV=1	17	17	1.000	8	9	8	9	8.000	9.000	8	320867.953127	326127.312864	426547.521484	441181.80737299996	409057.30749599996	398435.452881	412093.149415	380947.92456	432267.695313	379742.723633	4797.523438	9	1655491.252931	1766447.494629	1970916.1508800003	2144005.971192	2083671.0805670002	2020986.481446	2404278.4545910005	1836100.523926	2159147.538086	1970119.8730480003	43524.267823
1801	1	sp|P63073|IF4E_MOUSE	 	 	 	 	30.9	217	25053	Eukaryotic translation initiation factor 4E OS=Mus musculus OX=10090 GN=Eif4e PE=1 SV=1	16	16	1.000	7	9	7	9	7.000	9.000	7	1310475.949219	1251929.181642	1435571.484375	1570942.964844	1492948.746095	1502219.57422	1522534.90625	1562097.953125	1569663.560546	1444665.675781	60931.111815	9	2041863.3125010002	2159881.109375	2383309.578125	2473222.320313	2523897.335938	2315746.1015640004	2465913.8750010002	2527779.429688	2350159.289063	2338191.0625	58037.862793
1802	1	sp|P63080|GBRB3_MOUSE	 	 	sp|P50571|GBRB1_MOUSE, sp|P63080|GBRB3_MOUSE, sp|P63137|GBRB2_MOUSE	 	29.0	473	54165	Gamma-aminobutyric acid receptor subunit beta-3 OS=Mus musculus OX=10090 GN=Gabrb3 PE=1 SV=1	37	16	0.432	17	20	9	7	10.846	10.250	9	401570.34082000004	348284.64453099994	501199.64746	558060.8505850001	466105.392577	400745.221679	438669.250489	409037.51953	423494.42676	453924.37158199993	9681.5354	7	1255361.1660159999	1069846.019531	1442816.765625	1557917.050781	1406118.433594	1186833.9121090001	1261454.046876	1112750.43164	1266167.730469	1302144.8203130001	30090.981934
1803	1	sp|P63082|VATL_MOUSE	 	 	 	 	36.1	155	15808	V-type proton ATPase 16 kDa proteolipid subunit c OS=Mus musculus OX=10090 GN=Atp6v0c PE=1 SV=1	50	50	1.000	6	44	6	44	6.000	44.000	6	332721.933594	347191.703125	327803.203125	557337.0976559999	625286.765625	464468.1875	423449.273438	440615.1875	472394.351563	441877.289062	14708.681641	44	1744769.5184930002	2112405.0656739995	2035118.238402	2354540.7484130003	3662691.7012909995	2507513.690675	2900710.17517	2307759.347352	2937085.746458	2750214.488403	43861.368652
1804	1	sp|P63085|MK01_MOUSE	 	 	sp|O54949|NLK_MOUSE, sp|P05532|KIT_MOUSE, sp|P05622|PGFRB_MOUSE, sp|P63085|MK01_MOUSE, sp|Q00342|FLT3_MOUSE, sp|Q63844|MK03_MOUSE, sp|Q80Y86|MK15_MOUSE	 	57.0	358	41275	Mitogen-activated protein kinase 1 OS=Mus musculus OX=10090 GN=Mapk1 PE=1 SV=3	95	68	0.716	46	49	33	35	40.495	44.512	33	9057519.212892998	8522887.71094	9540967.102052	11035314.088378001	10087251.013183003	9445453.138185002	10196618.489258	9969385.51172	9752313.665530998	9367446.339845	400933.67297300004	35	14571893.391236	13778718.577514	16355418.365845002	18461667.063722998	17451549.000611	14921196.506714998	15488692.213012002	15801642.235598	16170630.910889	14769042.090334998	299886.028442
1805	1	sp|P63087|PP1G_MOUSE	 	 	sp|P62137|PP1A_MOUSE, sp|P62141|PP1B_MOUSE, sp|P63087|PP1G_MOUSE	 	68.4	323	36983	Serine/threonine-protein phosphatase PP1-gamma catalytic subunit OS=Mus musculus OX=10090 GN=Ppp1cc PE=1 SV=1	65	7	0.108	27	38	3	4	7.502	10.159	3	133354.199219	110982.57812600001	133422.341797	142611.244141	147618.458984	143484.79003899998	135174.719727	124860.204102	135979.06347599998	128018.636719	7582.104249	4	234217.367188	272300.195313	295488.628905	315265.835938	318001.507813	283054.59375	313314.761719	332886.894532	327844.28125	294392.707031	6001.580566
1806	1	sp|P63089|PTN_MOUSE	 	 	 	 	25.6	168	18869	Pleiotrophin OS=Mus musculus OX=10090 GN=Ptn PE=1 SV=1	7	7	1.000	4	3	4	3	4.000	3.000	4	386875.513916	405190.740967	300506.588866	570173.278076	490117.382812	452959.551759	409355.19360400003	472741.25219800003	438739.901122	438065.78955	14824.568116	3	571491.645508	560482.626953	427270.207031	799381.09375	719204.976562	609724.5624999999	549196.351563	689958.097656	572423.666016	691984.181641	150.0
1807	1	sp|P63101|1433Z_MOUSE	 	 	sp|P61982|1433G_MOUSE, sp|P62259|1433E_MOUSE, sp|P63101|1433Z_MOUSE, sp|P68254|1433T_MOUSE, sp|P68510|1433F_MOUSE, sp|Q9CQV8|1433B_MOUSE	 	83.3	245	27771	14-3-3 protein zeta/delta OS=Mus musculus OX=10090 GN=Ywhaz PE=1 SV=1	561	425	0.758	266	295	192	233	223.338	257.467	192	56224696.317385	58335004.74365101	71596625.35681301	72864981.301272	69420132.81030901	66996547.32874303	69670424.221742	69145234.877446	68685387.387701	66100919.08838301	1809779.0983890002	233	88028032.17944302	86933914.26367703	109713780.40558508	110528839.504881	103384055.651551	96478995.20599297	107259829.12158902	101669551.04711404	99732436.07232703	94325312.43713194	2954595.3027320006
1808	1	sp|P63115|AAA1_MOUSE	 	 	 	 	9.6	530	57548	Asc-type amino acid transporter 1 OS=Mus musculus OX=10090 GN=Slc7a10 PE=1 SV=1	4	4	1.000	2	2	2	2	2.000	2.000	2	217482.183594	202725.296875	184190.027344	299841.417969	277404.097656	217700.929688	202470.261719	266289.957031	224120.953125	266024.46875	150.0	2	213608.792969	137700.300781	168325.511719	231540.205078	163996.292969	172411.662109	176414.695312	243424.710937	197523.882812	185645.582031	150.0
1809	1	sp|P63137|GBRB2_MOUSE	 	 	sp|P50571|GBRB1_MOUSE, sp|P63080|GBRB3_MOUSE, sp|P63137|GBRB2_MOUSE	 	25.0	512	59196	Gamma-aminobutyric acid receptor subunit beta-2 OS=Mus musculus OX=10090 GN=Gabrb2 PE=1 SV=2	64	41	0.641	32	32	24	17	28.923	26.512	24	1403907.609131	1669261.8498550002	2004485.2062990002	2266925.003906	2041741.008545	1866051.229005	1952488.6197509998	1906396.5058600002	2022701.3584000003	1873913.2656269998	48444.018798	17	3295740.4189460003	3937874.5532209994	4729929.57666	5195609.900390999	4539024.671389	4387595.532714	4720070.586912999	4360257.203613	4696616.641601999	4389166.413575	135403.97461
1810	1	sp|P63139|NFYB_MOUSE	 	 	 	 	20.3	207	22787	Nuclear transcription factor Y subunit beta OS=Mus musculus OX=10090 GN=Nfyb PE=1 SV=1	4	4	1.000	3	1	3	1	3.000	1.000	3	242329.496094	226772.855468	296087.570313	287406.535156	295309.257813	287608.402344	260995.371094	262375.1875	268195.093751	252954.089844	7375.9443360000005	1	30935.900391000003	34219.042969	30992.873047000005	31252.724608999997	39928.511719	41044.382812	34126.554688	32768.226562	47542.265625	35100.972656	2006.7945559999998
1811	1	sp|P63141|KCNA2_MOUSE	 	 	sp|P16388|KCNA1_MOUSE, sp|P63141|KCNA2_MOUSE, sp|Q61423|KCNA4_MOUSE, sp|Q61923|KCNA6_MOUSE	 	26.5	499	56700	Potassium voltage-gated channel subfamily A member 2 OS=Mus musculus OX=10090 GN=Kcna2 PE=1 SV=1	37	24	0.649	19	18	13	11	14.816	12.917	13	1392717.898437	1236777.876954	1319252.7626960003	1569743.910156	1412017.2500010002	1337672.8505860004	1426464.348632	1705862.0986320002	1400115.9716800002	1506131.898436	28720.488282	11	2157232.304688	1764019.8071280003	1952359.138673	2270850.651366	1925250.1132810002	1948203.0458990003	2082949.969727	2569539.661132	2022962.672119	2047473.6865249998	26131.037109
1812	1	sp|P63143|KCAB1_MOUSE	 	 	sp|P62482|KCAB2_MOUSE, sp|P63143|KCAB1_MOUSE	 	54.1	401	44722	Voltage-gated potassium channel subunit beta-1 OS=Mus musculus OX=10090 GN=Kcnab1 PE=1 SV=2	31	20	0.645	12	19	8	12	8.744	14.100	8	240354.693847	243612.709961	312106.05371099996	341695.658203	257360.12036200005	263905.59667999996	359497.053221	279142.13525500003	324870.864258	279418.10644600005	11801.644776000001	12	1462215.1665040003	1314952.1547850003	1799584.3828140004	1875106.1870130002	1529123.9985350003	1575667.419433	1840654.790527	1695783.0791020002	1740443.455079	1572925.945801	12542.548340000001
1813	1	sp|P63147|UBE2B_MOUSE	 	 	sp|P63147|UBE2B_MOUSE, sp|Q9Z255|UBE2A_MOUSE	 	24.3	152	17312	Ubiquitin-conjugating enzyme E2 B OS=Mus musculus OX=10090 GN=Ube2b PE=1 SV=1	3	2	0.667	2	1	1	1	1.333	1.000	1	22837.447266	21039.824219	31499.677733999997	38700.324219	28550.03125	33579.199219	26802.070312	27556.111327999995	30168.314452999995	32062.669922000005	150.0	1	257754.8125	231775.40625	219523.734375	261416.359375	249657.03125	223148.046875	228008.171875	250607.109375	229575.171875	201555.0	10250.5
1814	1	sp|P63154|CRNL1_MOUSE	 	 	 	 	12.2	690	83415	Crooked neck-like protein 1 OS=Mus musculus OX=10090 GN=Crnkl1 PE=1 SV=1	12	12	1.000	8	4	8	4	8.000	4.000	8	184166.924561	155868.4646	200966.720948	202315.45166	206967.62231399998	198864.489257	200658.769776	202585.53613199998	203888.062744	208240.962158	150.0	4	146223.07373	132498.437989	165498.03125	173807.148925	175055.418944	156481.15625	152812.876953	163940.44970599998	168595.412598	164193.148438	3826.779053
1815	1	sp|P63158|HMGB1_MOUSE	 	 	sp|P30681|HMGB2_MOUSE, sp|P63158|HMGB1_MOUSE	 	56.3	215	24893	High mobility group protein B1 OS=Mus musculus OX=10090 GN=Hmgb1 PE=1 SV=2	149	135	0.906	72	77	65	70	70.688	75.976	65	25185444.699219998	27531733.575561997	30669561.525696002	35074584.974856995	31194170.257324	31720178.064821996	32989120.859009992	29785307.32959	37408068.260745	27957736.229496002	1325301.3979520001	70	59787403.737549	62549944.548828006	71079624.237181	79677832.32812402	72834996.999515	74664385.188966	75340323.36328302	68263667.46704301	84833294.16991998	63525956.393068	2717402.4958530003
1817	1	sp|P63168|DYL1_MOUSE	 	 	sp|P63168|DYL1_MOUSE, sp|Q9D0M5|DYL2_MOUSE	 	59.6	89	10366	Dynein light chain 1, cytoplasmic OS=Mus musculus OX=10090 GN=Dynll1 PE=1 SV=1	42	29	0.690	29	13	23	6	24.278	6.724	23	3399488.6884780005	2785215.474611	3003495.1904329997	3748728.6411139998	3251810.626467	3036096.5185559997	2946945.3063979996	3605614.0854480006	3085838.038573	3161977.7246080004	108187.58081	6	2921716.2910160003	2544054.441406	2567534.628907	3267813.894532	3064081.61914	3135070.472656	2790305.763672	3347585.326172	3006256.0097660003	3258145.115235	88441.929688
1818	1	sp|P63213|GBG2_MOUSE	 	 	 	 	62.0	71	7850	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-2 OS=Mus musculus OX=10090 GN=Gng2 PE=1 SV=2	40	40	1.000	22	18	22	18	22.000	18.000	22	6632079.535156	7329773.382814	7198440.589844	9101755.117187	8071734.285157001	7622824.570313	7907878.859374	8807416.621094	8103352.648438	7748333.855469	259582.41528499997	18	10406311.359375	11965184.949218001	12105082.003905002	13961310.640625998	13699788.089844	11367533.421875	12671829.046875	13425782.285155	13146554.861328	11716465.398439	395850.837892
1819	1	sp|P63216|GBG3_MOUSE	 	 	 	 	81.3	75	8305	Guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-3 OS=Mus musculus OX=10090 GN=Gng3 PE=1 SV=1	65	65	1.000	39	26	39	26	39.000	26.000	39	2335987.4365290003	2179400.687502	2519141.6123040006	2991364.1120629995	2755253.8295920007	2632605.692383999	2774074.6953100003	2759598.9951180005	2607209.6098639998	2414089.8093270003	97247.61145000001	26	3906476.031007	3439256.372803	4188572.4144289996	4884190.481935999	4558748.520753002	4216842.742676001	4649227.313720001	4416457.44629	3937697.709964	3988327.050782	150.0
1820	1	sp|P63242|IF5A1_MOUSE	 	 	sp|P63242|IF5A1_MOUSE, sp|Q8BGY2|IF5A2_MOUSE	 	71.4	154	16832	Eukaryotic translation initiation factor 5A-1 OS=Mus musculus OX=10090 GN=Eif5a PE=1 SV=2	61	33	0.541	27	34	12	21	24.000	31.500	12	5571304.919923	4731147.359375	5919192.833984	6413230.128907001	5745335.615235	5631804.070314	5658909.1679690005	5772256.9726559995	5493916.279298	5319453.818359	191753.40136599998	21	9615222.766723003	8419220.092165	10570894.273438996	11114439.303223	10045153.5625	8991182.262694003	9681468.923889998	9252828.322877001	9518172.231565002	9629614.284851998	225993.309205
1821	1	sp|P63248|IPKA_MOUSE	 	 	 	 	69.7	76	7960	cAMP-dependent protein kinase inhibitor alpha OS=Mus musculus OX=10090 GN=Pkia PE=1 SV=2	14	14	1.000	9	5	9	5	9.000	5.000	9	705939.293701	790561.440186	836774.0327160001	1028743.074708	923711.289062	802385.865234	817407.28125	949224.679688	873934.013673	825066.696289	33178.250488	5	346352.06445299997	312252.871582	403518.175782	511069.424805	355776.77783200005	264698.36474600004	380115.836914	353412.311523	377551.159179	307009.565429	150.0
1822	1	sp|P63250|KCNJ3_MOUSE	 	 	 	 	27.7	501	56573	G protein-activated inward rectifier potassium channel 1 OS=Mus musculus OX=10090 GN=Kcnj3 PE=1 SV=1	14	14	1.000	5	9	5	9	5.000	9.000	5	173741.320314	163166.952148	208215.013671	235604.871095	220850.116211	209554.232422	214597.436524	180200.35254	227249.362304	188387.073242	4933.514405	9	725271.066407	717602.2334	867792.823243	938034.195312	927369.439454	846121.537109	888742.7275390001	807569.5068380001	805828.6757809999	802142.587892	6835.823486
1823	1	sp|P63254|CRIP1_MOUSE	 	 	 	 	31.2	77	8550	Cysteine-rich protein 1 OS=Mus musculus OX=10090 GN=Crip1 PE=1 SV=2	5	5	1.000	5	0	5	0	5.000	0.000	5	864802.1484380001	632751.912108	908328.179687	892530.1484380001	891238.457031	840879.4257809999	848216.4960929999	841915.0429690001	961234.34375	921859.166015	36722.194579	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1824	1	sp|P63271|SPT4A_MOUSE (+1)	sp|P63271|SPT4A_MOUSE&sp|Q9Z199|SPT4B_MOUSE	 	 	 	33.3	117	13193	Transcription elongation factor SPT4-A OS=Mus musculus OX=10090 GN=Supt4h1a PE=2 SV=1	5	5	1.000	4	1	4	1	4.000	1.000	4	202434.197266	205821.658203	229361.58203100003	251233.804688	256585.199219	235227.964843	229952.49023500003	201427.566406	254844.035156	222463.767577	3053.30249	1	150.0	11578.599609	14420.519531	11010.689453	11976.017578	10637.677734	12737.62207	7865.67334	12222.036133	13710.712891	150.0
1825	1	sp|P63276|RS17_MOUSE	 	 	 	 	63.0	135	15524	40S ribosomal protein S17 OS=Mus musculus OX=10090 GN=Rps17 PE=1 SV=2	29	29	1.000	10	19	10	19	10.000	19.000	10	1842856.059082	1586820.5063470001	1699110.3911130002	1916927.981445	1921615.938477	1740697.016114	1757630.7260740001	1995171.10205	1890225.3315429997	1798992.8183600004	71419.847168	19	10574388.806640998	9231302.677246999	9801110.594726	11706371.748048	11205827.282228	10570693.642578999	10204468.121093998	11499812.634276	11542084.507812	11315183.136721998	367201.5920420001
1826	1	sp|P63300|SELW_MOUSE	 	 	 	 	12.5	88	9687	Selenoprotein W OS=Mus musculus OX=10090 GN=Selenow PE=1 SV=3	5	5	1.000	3	2	3	2	3.000	2.000	3	83176.121094	89466.427735	99231.93164	94918.822266	108417.78125100001	100021.263672	104097.939453	111067.673828	113729.744141	112332.554688	6490.720458	2	23919.974609	31460.759766000003	38368.805664	29368.619141	38960.764648	36769.014648	38754.074219	37644.78125	44158.992186999996	32269.660156	150.0
1827	1	sp|P63318|KPCG_MOUSE	 	 	sp|P20444|KPCA_MOUSE, sp|P63318|KPCG_MOUSE, sp|P68404|KPCB_MOUSE	 	57.7	697	78357	Protein kinase C gamma type OS=Mus musculus OX=10090 GN=Prkcg PE=1 SV=1	273	227	0.832	127	146	101	126	120.342	141.884	101	11681396.119260002	13728812.733402994	16958045.33496	16918543.548584998	17730522.740967993	15757737.341802994	18880714.617189996	13885100.15088	19176524.357178994	16420559.941895999	665715.7595220003	126	41866186.076902986	53238147.039792985	63857732.66027999	59623672.73645201	63963333.790893	58998788.14648499	71528514.124758	50398083.900268	71280539.76782401	62016511.80053999	1343149.707398
1828	1	sp|P63321|RALA_MOUSE	 	 	sp|P63321|RALA_MOUSE, sp|Q9JIW9|RALB_MOUSE	 	56.8	206	23553	Ras-related protein Ral-A OS=Mus musculus OX=10090 GN=Rala PE=1 SV=1	99	26	0.263	34	65	15	11	30.000	50.600	15	3883525.9040530003	3617408.290528	4151504.2023940003	4594541.379639	4287266.451295	4121091.902589	4155595.679687	4579948.113283	4129787.816651	3874591.322265	182829.75903400002	11	13955415.408203	11920836.806640001	14300889.423828999	15764123.226563	13998323.003906	14339981.326172	15054299.847656	14584628.128905002	13351583.603516	12063661.414062	308091.13671900006
1829	1	sp|P63323|RS12_MOUSE	 	 	 	 	54.5	132	14515	40S ribosomal protein S12 OS=Mus musculus OX=10090 GN=Rps12 PE=1 SV=3	39	39	1.000	19	20	19	20	19.000	20.000	19	3149556.6274419995	2888718.677735001	3447660.1562510002	3714782.9306629994	3525296.3261720003	3181632.807618	3528937.469727	3389346.4384780005	3415052.9433609997	3331512.605469	116494.02587900001	20	7982954.542969	7641507.492189001	8896345.400391001	8953275.445311	8787893.296875	8061966.666016	8586029.414063	8543291.082031	8342810.843749999	8218592.427732999	161362.557617
1830	1	sp|P63325|RS10_MOUSE	 	 	sp|P63325|RS10_MOUSE, sp|Q9QXS1|PLEC_MOUSE	 	67.9	165	18916	40S ribosomal protein S10 OS=Mus musculus OX=10090 GN=Rps10 PE=1 SV=1	94	92	0.979	48	46	47	45	47.082	45.082	47	7494602.140137999	6961428.374023	8205739.518069001	8759922.762204003	8508701.960451	8064630.984863	8253922.393557001	8617289.189940002	7999361.8134779995	8727651.330078002	238055.582884	45	12330063.538328	11637144.278443001	13827769.785769997	14170542.409914002	13654722.520143	12766142.08191	13055270.956057997	14015422.617188001	12876532.806153001	13189961.358155997	273427.02203199995
1831	1	sp|P63328|PP2BA_MOUSE	 	 	sp|P48453|PP2BB_MOUSE, sp|P48455|PP2BC_MOUSE, sp|P63328|PP2BA_MOUSE	 	59.5	521	58643	Protein phosphatase 3 catalytic subunit alpha OS=Mus musculus OX=10090 GN=Ppp3ca PE=1 SV=1	206	154	0.748	91	115	71	83	86.957	103.490	71	17535214.066409994	18239471.625490002	21322005.339845996	23422028.693359002	22544507.603513002	20752099.593748998	21371963.006837	19397346.306640998	22468614.319335	20284878.949706998	848847.8780499999	83	33765952.666508	34549838.159667	37633485.943357006	41583059.49999901	43006809.75878601	38297143.00536999	41495045.35547099	36994657.55566402	41106323.222655	35857428.33984399	587133.063291
1832	1	sp|P63330|PP2AA_MOUSE	 	 	sp|P62715|PP2AB_MOUSE, sp|P63330|PP2AA_MOUSE, sp|P97470|PP4C_MOUSE, sp|Q8K3A0|HSC20_MOUSE	 	70.9	309	35608	Serine/threonine-protein phosphatase 2A catalytic subunit alpha isoform OS=Mus musculus OX=10090 GN=Ppp2ca PE=1 SV=1	144	14	0.097	86	58	6	8	49.153	40.444	6	826212.2851549999	795767.4101570001	862502.140625	989216.5585940001	956576.2460940001	862119.257813	918762.2929690001	946958.96875	926580.2773450001	880938.5507809999	34537.288208000005	8	1561717.5	1486913.9824229998	1512903.1738269997	1743279.4824210003	1773584.066406	1618633.800781	1579259.544922	1737851.558593	1567888.1347659999	1670322.6542959998	12461.265625
